,,rel_nodes_new,rel_edges_new,max_nodes_new,pos_max_nodes_new,min_nodes_new,pos_min_nodes_new,max_edges_new,pos_max_edges_new,min_edges_new,pos_min_edges_new
17,"tensor(1439, device='cuda:7')","tensor([ 8.7132e-07,  0.0000e+00,  0.0000e+00,  ...,  0.0000e+00,
         0.0000e+00, -7.0858e-07], grad_fn=<SumBackward1>)","tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]], grad_fn=<SumBackward1>)",82.95793151855469,2393,-63.93360900878906,1439,82.78951263427734,"tensor([[   0, 2393]])",-63.91801834106445,"tensor([[  48, 1439]])"
35,"tensor(45, device='cuda:7')","tensor([-3.0454e-07,  0.0000e+00,  0.0000e+00,  ...,  0.0000e+00,
         0.0000e+00,  3.2132e-07], grad_fn=<SumBackward1>)","tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]], grad_fn=<SumBackward1>)",1.02736234664917,774,-0.7873851656913757,1513,1.0206053256988525,"tensor([[ 48, 774]])",-0.7873851656913757,"tensor([[   0, 1513]])"
32,"tensor(1646, device='cuda:7')","tensor([-2.7370e-07,  0.0000e+00,  0.0000e+00,  ...,  0.0000e+00,
         0.0000e+00,  2.5687e-07], grad_fn=<SumBackward1>)","tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]], grad_fn=<SumBackward1>)",1.179958462715149,1621,-0.5720716118812561,1176,1.179958462715149,"tensor([[   0, 1621]])",-0.5675541162490845,"tensor([[  31, 1176]])"
