,,rel_nodes_new,rel_edges_new,max_nodes_new,pos_max_nodes_new,min_nodes_new,pos_min_nodes_new,max_edges_new,pos_max_edges_new,min_edges_new,pos_min_edges_new
34,"tensor(623, device='cuda:7')","tensor([0., 0., 0.,  ..., 0., 0., 0.])","tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])",6.443190574645996,623,-5.876226425170898,1149,5200.71923828125,"tensor([[  3, 402]])",-1418.0230712890625,"tensor([[  0, 402]])"
14,"tensor(1631, device='cuda:7')","tensor([0., 0., 0.,  ..., 0., 0., 0.])","tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])",18.775146484375,1148,-43.90940856933594,386,1810.653076171875,"tensor([[   8, 1148]])",-3603.944580078125,"tensor([[   0, 1148]])"
20,"tensor(936, device='cuda:7')","tensor([0.0000e+00, 1.6683e-06, 0.0000e+00,  ..., 0.0000e+00, 2.6124e+00,
        0.0000e+00])","tensor([[ 0.0000e+00, -6.2820e-06,  0.0000e+00,  ...,  0.0000e+00,
         -1.6095e+02,  0.0000e+00],
        [ 0.0000e+00, -2.3786e-07,  0.0000e+00,  ...,  0.0000e+00,
          1.9321e+01,  0.0000e+00],
        [ 0.0000e+00,  1.8895e-06,  0.0000e+00,  ...,  0.0000e+00,
          3.8210e+01,  0.0000e+00],
        ...,
        [ 0.0000e+00,  8.7836e-07,  0.0000e+00,  ...,  0.0000e+00,
         -1.9953e+01,  0.0000e+00],
        [ 0.0000e+00, -4.3093e-07,  0.0000e+00,  ...,  0.0000e+00,
         -4.2043e+01,  0.0000e+00],
        [ 0.0000e+00,  2.1068e-07,  0.0000e+00,  ...,  0.0000e+00,
         -1.0157e+01,  0.0000e+00]])",5.114363670349121,2759,-15.161087989807129,936,1383.401123046875,"tensor([[  8, 209]])",-794.7158813476562,"tensor([[  6, 209]])"
