,,rel_nodes_new,rel_edges_new,max_nodes_new,pos_max_nodes_new,min_nodes_new,pos_min_nodes_new,max_edges_new,pos_max_edges_new,min_edges_new,pos_min_edges_new
55,"tensor(19996, device='cuda:7')","tensor([0.0000, 0.0000, 0.7636,  ..., 0.0000, 0.0000, 0.0000])","tensor([[ 0.0000,  0.0000, -0.1652,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0588,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000, -0.0970,  ...,  0.0000,  0.0000,  0.0000],
        ...,
        [ 0.0000,  0.0000, -0.3351,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.1989,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000, -0.2687,  ...,  0.0000,  0.0000,  0.0000]])",11.135038375854492,12741,-11.417919158935547,13533,161.05099487304688,"tensor([[    1, 13533]])",-81.548095703125,"tensor([[    5, 13533]])"
65,"tensor(19344, device='cuda:7')","tensor([0.0000, 8.8422, 0.0000,  ..., 0.0000, 0.0000, 0.0000])","tensor([[ 0.0000,  3.1331,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  7.8404,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000, -2.6226,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        ...,
        [ 0.0000,  0.0806,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.2621,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  1.5993,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])",17.346473693847656,19344,-6.856207847595215,7675,1849.788818359375,"tensor([[    1, 16385]])",-3813.35986328125,"tensor([[    0, 16385]])"
67,"tensor(1892, device='cuda:7')","tensor([0., 0., 0.,  ..., 0., 0., 0.])","tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])",27.9442138671875,20328,-22.19025993347168,19862,885.3037719726562,"tensor([[    0, 20699]])",-489.0480651855469,"tensor([[    1, 20699]])"
